,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL
515,FL,8960,"West Palm Beach-Boca Raton, FL MSA",15-1051,Computer systems analysts,,1400,13.2,28.5,59280,2.8,17.44,21.87,27.67,35.58,42.18,36270,45500,57550,74000,87740,
516,FL,8960,"West Palm Beach-Boca Raton, FL MSA",15-1081,Network systems and data communications analysts,,760,20.1,28.49,59260,2.9,16.46,22.0,27.78,35.16,41.70,34240,45770,57790,73130,86740,
517,FL,8960,"West Palm Beach-Boca Raton, FL MSA",15-2031,Operations research analysts,,**,**,33.29,69240,10.5,15.72,18.57,23.18,34.48,#,32690,38630,48220,71710,#,
518,FL,8960,"West Palm Beach-Boca Raton, FL MSA",19-3021,Market research analysts,,370,16.5,29.88,62150,4.8,15.85,21.47,27.19,37.45,48.54,32980,44660,56550,77900,100970,
519,FL,8960,"West Palm Beach-Boca Raton, FL MSA",27-3020,"News analysts, reporters and correspondents",,480,38.5,24.57,51100,7.5,9.17,15.89,23.20,28.31,39.50,19070,33040,48260,58890,82160,
520,GA,120,"Albany, GA MSA",13-1111,Management analysts,,60,7.0,27.81,57850,2.2,18.09,21.52,27.60,33.36,39.79,37630,44760,57420,69380,82760,
521,GA,120,"Albany, GA MSA",15-1051,Computer systems analysts,,100,3.5,27.52,57250,4.0,18.1,22.35,27.11,32.86,39.27,37640,46490,56380,68350,81670,
522,GA,500,"Athens, GA MSA",15-1051,Computer systems analysts,,100,7.7,26.86,55860,4.5,17.34,21.19,26.09,31.69,37.09,36070,44070,54270,65920,77150,
523,GA,520,"Atlanta, GA MSA",13-1111,Management analysts,,10040,10.4,35.02,72840,8.4,18.17,23.5,29.94,42.09,64.05,37790,48870,62270,87550,133220,
524,GA,520,"Atlanta, GA MSA",13-2031,Budget analysts,,1140,5.6,26.91,55980,3.3,16.35,20.03,25.86,32.91,40.18,34000,41660,53790,68440,83580,
525,GA,520,"Atlanta, GA MSA",13-2041,Credit analysts,,1630,21.7,22.82,47460,5.5,13.15,15.53,18.76,25.23,42.45,27340,32290,39030,52470,88290,
526,GA,520,"Atlanta, GA MSA",13-2051,Financial analysts,,4240,9.9,34.83,72440,6.0,19.0,23.44,30.29,41.13,58.52,39520,48760,63010,85550,121710,
527,GA,520,"Atlanta, GA MSA",15-1051,Computer systems analysts,,14570,11.0,35.11,73030,4.4,22.41,27.95,33.62,41.50,52.75,46610,58140,69930,86310,109710,
528,GA,520,"Atlanta, GA MSA",15-1081,Network systems and data communications analysts,,4470,10.7,31.13,64750,2.9,17.82,23.13,30.71,38.64,47.57,37060,48100,63870,80360,98950,
529,GA,520,"Atlanta, GA MSA",15-2031,Operations research analysts,,1780,13.7,27.12,56410,5.1,15.1,18.55,24.23,33.01,42.79,31410,38580,50400,68670,88990,
530,GA,520,"Atlanta, GA MSA",19-3021,Market research analysts,,2330,9.9,27.45,57090,2.5,15.72,19.59,25.85,33.97,42.81,32700,40750,53760,70660,89040,
531,GA,520,"Atlanta, GA MSA",27-3020,"News analysts, reporters and correspondents",,700,14.2,23.25,48360,11.3,9.71,11.03,15.99,30.94,42.22,20200,22940,33250,64350,87820,
532,GA,600,"Augusta-Aiken, GA-SC MSA",13-1111,Management analysts,,270,8.9,30.53,63500,11.2,17.85,22.12,26.48,32.51,49.16,37130,46010,55080,67620,102260,
533,GA,600,"Augusta-Aiken, GA-SC MSA",13-2031,Budget analysts,,80,3.3,25.08,52160,2.3,14.67,19.54,24.78,31.28,36.20,30510,40650,51530,65070,75290,
534,GA,600,"Augusta-Aiken, GA-SC MSA",13-2041,Credit analysts,,40,25.7,32.97,68580,18.0,14.84,19.81,27.70,39.45,67.43,30860,41200,57620,82060,140250,
535,GA,600,"Augusta-Aiken, GA-SC MSA",13-2051,Financial analysts,,110,14.3,27.84,57910,8.1,14.31,18.32,28.30,35.65,41.46,29760,38110,58870,74140,86240,
536,GA,600,"Augusta-Aiken, GA-SC MSA",15-1051,Computer systems analysts,,310,7.2,29.27,60880,2.9,19.1,23.32,28.72,35.41,41.82,39730,48510,59740,73660,86990,
537,GA,600,"Augusta-Aiken, GA-SC MSA",15-1081,Network systems and data communications analysts,,110,7.4,22.43,46660,3.9,15.26,18.08,21.31,26.26,31.75,31740,37610,44320,54630,66040,
538,GA,600,"Augusta-Aiken, GA-SC MSA",19-3021,Market research analysts,,80,26.9,27.0,56170,12.8,12.84,16.28,20.99,27.65,61.99,26700,33870,43660,57510,128940,
539,GA,600,"Augusta-Aiken, GA-SC MSA",27-3020,"News analysts, reporters and correspondents",,120,21.0,13.9,28920,4.9,9.39,10.41,12.50,16.13,22.35,19540,21650,25990,33540,46490,
540,GA,1800,"Columbus, GA-AL MSA",13-1111,Management analysts,,300,33.4,27.69,57600,8.5,15.02,18.24,24.51,31.83,44.89,31240,37940,50970,66210,93360,
541,GA,1800,"Columbus, GA-AL MSA",13-2031,Budget analysts,,100,2.2,22.52,46830,2.9,16.14,18.55,21.99,26.12,31.25,33570,38580,45740,54330,65010,
542,GA,1800,"Columbus, GA-AL MSA",13-2051,Financial analysts,,80,28.3,25.32,52670,4.6,16.07,18.72,23.90,31.12,35.36,33420,38940,49710,64740,73550,
543,GA,1800,"Columbus, GA-AL MSA",15-1051,Computer systems analysts,,310,10.3,26.58,55290,3.3,16.06,20.34,26.31,32.81,39.01,33410,42320,54720,68240,81140,
544,GA,1800,"Columbus, GA-AL MSA",15-1081,Network systems and data communications analysts,,120,14.3,26.97,56090,4.5,16.5,20.93,26.03,32.46,39.55,34320,43530,54150,67520,82260,
545,GA,1800,"Columbus, GA-AL MSA",19-3021,Market research analysts,,50,12.5,22.74,47310,5.6,12.08,14.03,21.41,28.72,36.68,25130,29190,44530,59730,76300,
546,GA,1800,"Columbus, GA-AL MSA",27-3020,"News analysts, reporters and correspondents",,60,19.7,16.11,33520,5.2,11.34,12.8,15.56,19.29,22.74,23590,26620,32370,40120,47290,
547,GA,4680,"Macon, GA MSA",13-1111,Management analysts,,550,13.0,26.47,55070,2.7,18.3,22.29,26.05,31.21,35.01,38070,46370,54190,64910,72820,
548,GA,4680,"Macon, GA MSA",13-2031,Budget analysts,,180,1.8,25.54,53120,2.4,18.72,22.11,25.60,29.93,32.92,38940,45990,53240,62260,68480,
549,GA,4680,"Macon, GA MSA",13-2051,Financial analysts,,80,38.1,25.92,53920,9.0,14.87,17.0,25.31,33.17,40.56,30930,35360,52650,69000,84360,
550,GA,4680,"Macon, GA MSA",15-1051,Computer systems analysts,,510,9.6,29.01,60340,2.4,21.73,24.85,29.26,33.21,38.16,45200,51700,60850,69080,79380,
551,GA,4680,"Macon, GA MSA",15-1081,Network systems and data communications analysts,,140,36.6,22.48,46760,4.1,14.85,17.29,22.54,26.98,30.66,30900,35970,46890,56130,63780,
552,GA,4680,"Macon, GA MSA",15-2031,Operations research analysts,,80,35.6,29.53,61420,3.5,20.86,25.8,30.84,34.11,36.28,43390,53660,64140,70960,75460,
553,GA,4680,"Macon, GA MSA",19-3021,Market research analysts,,60,43.8,17.98,37390,10.0,13.75,14.57,15.88,17.20,29.33,28600,30300,33020,35780,61010,
554,GA,7520,"Savannah, GA MSA",13-1111,Management analysts,,330,45.8,29.7,61770,5.1,17.31,22.12,27.66,34.81,41.98,36000,46010,57540,72400,87330,
555,GA,7520,"Savannah, GA MSA",13-2031,Budget analysts,,**,**,26.41,54920,8.2,17.51,20.12,24.05,27.87,35.63,36420,41850,50030,57960,74110,
556,GA,7520,"Savannah, GA MSA",13-2051,Financial analysts,,50,32.7,26.14,54380,6.6,19.05,20.5,23.26,31.06,40.66,39620,42650,48380,64610,84560,
557,GA,7520,"Savannah, GA MSA",15-1051,Computer systems analysts,,320,25.6,27.49,57180,2.2,18.78,22.58,26.77,32.64,37.79,39070,46970,55690,67880,78600,
558,GA,7520,"Savannah, GA MSA",15-1081,Network systems and data communications analysts,,70,17.3,21.36,44440,4.7,14.17,17.08,21.11,26.31,31.03,29470,35530,43920,54720,64530,
559,GA,7520,"Savannah, GA MSA",15-2031,Operations research analysts,,**,**,28.2,58650,3.1,19.3,22.4,26.46,32.04,37.84,40140,46580,55040,66640,78710,
560,GA,7520,"Savannah, GA MSA",27-3020,"News analysts, reporters and correspondents",,70,40.1,12.17,25320,17.2,9.11,9.56,10.31,11.06,13.64,18950,19890,21450,23010,28380,
561,HI,3320,"Honolulu, HI MSA",13-1111,Management analysts,,980,22.0,29.72,61810,3.9,17.59,22.18,28.97,36.69,41.97,36590,46130,60270,76310,87300,
562,HI,3320,"Honolulu, HI MSA",13-2031,Budget analysts,,360,2.4,27.36,56900,2.7,19.71,22.98,27.16,31.94,35.90,41000,47810,56490,66440,74670,
563,HI,3320,"Honolulu, HI MSA",13-2041,Credit analysts,,130,16.6,24.74,51470,2.0,14.77,18.03,23.56,30.35,38.28,30730,37510,49000,63130,79620,
564,HI,3320,"Honolulu, HI MSA",13-2051,Financial analysts,,480,8.4,28.26,58770,2.2,17.46,20.76,26.52,33.47,41.76,36310,43170,55160,69610,86850,
565,HI,3320,"Honolulu, HI MSA",15-1051,Computer systems analysts,,1640,5.5,31.03,64540,4.2,21.33,25.52,31.02,36.88,42.28,44370,53080,64510,76720,87950,
566,HI,3320,"Honolulu, HI MSA",15-1081,Network systems and data communications analysts,,640,12.2,25.42,52880,3.1,16.71,20.64,25.00,29.09,34.26,34750,42940,52000,60510,71250,
567,HI,3320,"Honolulu, HI MSA",15-2031,Operations research analysts,,230,24.8,25.95,53970,6.2,16.53,20.97,25.15,28.39,38.01,34380,43610,52300,59050,79060,
568,HI,3320,"Honolulu, HI MSA",19-3021,Market research analysts,,400,21.3,28.66,59610,1.9,17.71,22.11,27.68,34.06,42.13,36830,45980,57570,70850,87630,
569,HI,3320,"Honolulu, HI MSA",27-3020,"News analysts, reporters and correspondents",,320,16.4,21.61,44940,10.5,11.15,12.87,17.19,30.13,35.38,23190,26770,35760,62680,73600,
570,IA,1360,"Cedar Rapids, IA MSA",13-1111,Management analysts,,290,21.5,24.6,51170,10.6,13.34,16.69,21.21,30.50,45.60,27750,34720,44130,63440,94860,
571,IA,1360,"Cedar Rapids, IA MSA",15-1051,Computer systems analysts,,340,17.1,27.85,57930,2.6,18.62,22.61,27.15,33.57,39.78,38730,47030,56470,69820,82730,
572,IA,1360,"Cedar Rapids, IA MSA",15-1081,Network systems and data communications analysts,,80,35.5,25.42,52870,2.2,16.4,19.43,24.45,30.62,38.86,34110,40410,50850,63690,80820,
573,IA,1360,"Cedar Rapids, IA MSA",15-2031,Operations research analysts,,30,31.4,28.48,59250,4.6,17.12,23.35,29.46,34.53,39.74,35600,48560,61280,71820,82670,
574,IA,1360,"Cedar Rapids, IA MSA",19-3021,Market research analysts,,160,21.8,22.83,47480,5.1,12.64,15.1,20.80,29.44,36.45,26290,31410,43260,61230,75810,
575,IA,1360,"Cedar Rapids, IA MSA",27-3020,"News analysts, reporters and correspondents",,50,47.2,15.61,32460,6.0,6.78,9.91,14.69,19.40,26.83,14110,20620,30550,40350,55810,
576,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",13-1111,Management analysts,,350,9.1,29.78,61940,6.0,15.87,21.73,29.03,35.67,42.90,33020,45210,60380,74190,89220,
577,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",13-2031,Budget analysts,,110,32.4,28.54,59360,4.1,19.96,22.85,28.16,34.03,40.04,41530,47530,58580,70780,83280,
578,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",13-2041,Credit analysts,,60,30.4,21.74,45220,8.3,13.1,15.45,20.67,27.92,31.82,27260,32140,42990,58060,66190,
579,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",13-2051,Financial analysts,,80,20.5,32.72,68060,12.1,13.28,20.42,28.75,36.34,52.61,27620,42480,59800,75590,109430,
580,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",15-1051,Computer systems analysts,,480,5.1,29.08,60490,4.3,19.26,24.14,29.08,34.57,40.31,40050,50210,60490,71900,83840,
581,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",15-1081,Network systems and data communications analysts,,70,23.7,29.24,60820,4.9,16.78,22.26,27.14,35.37,43.36,34900,46310,56460,73560,90180,
582,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",19-3021,Market research analysts,,60,14.2,22.79,47410,4.0,14.11,16.83,21.99,27.59,34.33,29350,35010,45730,57390,71400,
583,IA,1960,"Davenport-Moline-Rock Island, IA-IL MSA",27-3020,"News analysts, reporters and correspondents",,130,36.1,15.11,31420,7.4,9.52,10.48,12.37,17.40,22.14,19790,21800,25740,36190,46050,
584,IA,2120,"Des Moines, IA MSA",13-1111,Management analysts,,1740,10.6,27.05,56260,5.1,16.56,19.72,24.80,31.90,40.02,34450,41020,51570,66340,83240,
585,IA,2120,"Des Moines, IA MSA",13-2041,Credit analysts,,430,7.0,21.7,45140,5.4,12.95,15.57,20.41,25.79,30.60,26930,32390,42450,53650,63640,
586,IA,2120,"Des Moines, IA MSA",13-2051,Financial analysts,,1050,7.4,25.3,52630,2.4,14.76,17.63,22.03,29.82,40.95,30700,36680,45830,62030,85180,
587,IA,2120,"Des Moines, IA MSA",15-1051,Computer systems analysts,,2690,4.3,29.16,60660,1.9,19.55,23.47,28.04,33.98,40.47,40650,48810,58330,70670,84170,
588,IA,2120,"Des Moines, IA MSA",15-1081,Network systems and data communications analysts,,630,19.3,28.77,59830,5.4,16.18,21.49,29.00,35.11,42.96,33660,44700,60320,73020,89360,
589,IA,2120,"Des Moines, IA MSA",19-3021,Market research analysts,,740,15.2,24.62,51200,4.6,14.13,17.86,22.54,30.32,36.73,29390,37160,46890,63070,76410,
590,IA,2120,"Des Moines, IA MSA",27-3020,"News analysts, reporters and correspondents",,240,31.7,20.02,41650,6.2,8.76,12.12,17.18,27.48,34.14,18220,25220,35730,57170,71010,
591,IA,2200,"Dubuque, IA MSA",15-1051,Computer systems analysts,,90,11.5,28.38,59030,4.9,15.24,20.17,29.58,34.63,42.35,31700,41960,61530,72030,88090,
592,IA,3500,"Iowa City, IA MSA",13-1111,Management analysts,,80,14.7,22.65,47110,9.8,9.31,14.62,21.72,28.98,35.45,19370,30410,45180,60290,73730,
593,IA,3500,"Iowa City, IA MSA",13-2051,Financial analysts,,50,7.4,25.08,52160,2.2,15.47,19.85,25.04,30.37,34.77,32170,41280,52090,63160,72310,
594,IA,3500,"Iowa City, IA MSA",19-3021,Market research analysts,,50,19.4,15.69,32640,5.3,7.78,10.83,15.77,20.13,23.92,16180,22530,32790,41860,49760,
595,IA,7720,"Sioux City, IA-NE MSA",15-1051,Computer systems analysts,,50,11.0,29.59,61540,6.1,16.42,22.63,28.47,33.85,49.77,34160,47070,59220,70400,103520,
596,IA,8920,"Waterloo-Cedar Falls, IA MSA",13-1111,Management analysts,,40,15.1,26.84,55830,5.6,17.23,20.36,24.17,31.50,40.58,35840,42350,50280,65530,84410,
597,IA,8920,"Waterloo-Cedar Falls, IA MSA",15-1081,Network systems and data communications analysts,,30,16.9,19.26,40050,4.2,13.51,15.63,19.39,22.97,26.68,28090,32510,40340,47770,55500,
598,IA,8920,"Waterloo-Cedar Falls, IA MSA",15-2031,Operations research analysts,,**,**,29.45,61250,3.9,16.52,20.25,25.51,33.24,45.02,34370,42110,53070,69130,93640,
599,ID,1080,"Boise City, ID MSA",13-1111,Management analysts,,470,15.7,26.29,54680,4.5,17.25,19.36,23.51,30.71,37.92,35870,40280,48900,63870,78880,
600,ID,1080,"Boise City, ID MSA",13-2041,Credit analysts,,120,29.8,25.08,52170,6.4,15.32,18.84,22.27,30.57,40.47,31870,39180,46310,63580,84170,
601,ID,1080,"Boise City, ID MSA",13-2051,Financial analysts,,220,14.4,34.42,71580,12.9,14.13,19.29,24.02,34.28,#,29390,40120,49970,71310,#,
602,ID,1080,"Boise City, ID MSA",15-1051,Computer systems analysts,,850,16.4,30.33,63080,3.8,19.19,23.46,29.47,35.93,43.15,39900,48790,61300,74730,89750,
603,ID,1080,"Boise City, ID MSA",15-1081,Network systems and data communications analysts,,160,15.2,24.14,50200,5.2,14.89,17.13,21.79,28.37,38.46,30980,35630,45310,59010,80000,
604,ID,1080,"Boise City, ID MSA",19-3021,Market research analysts,,200,24.9,27.34,56860,2.5,16.77,21.81,26.70,32.58,37.57,34880,45370,55540,67760,78140,
605,ID,1080,"Boise City, ID MSA",27-3020,"News analysts, reporters and correspondents",,100,13.5,15.61,32480,10.7,9.22,11.17,13.51,18.55,25.29,19170,23220,28090,38590,52600,
606,ID,6340,"Pocatello, ID MSA",15-1051,Computer systems analysts,,30,37.5,27.14,56460,4.8,17.75,19.92,24.21,33.28,41.72,36930,41440,50350,69210,86790,
607,ID,6340,"Pocatello, ID MSA",27-3020,"News analysts, reporters and correspondents",,40,27.7,15.69,32630,10.4,9.11,10.04,12.13,18.86,28.73,18960,20880,25240,39230,59750,
608,IL,1040,"Bloomington-Normal, IL MSA",13-2051,Financial analysts,,30,25.2,27.51,57230,10.0,14.98,18.36,27.27,33.44,41.11,31160,38180,56710,69550,85510,
609,IL,1040,"Bloomington-Normal, IL MSA",15-1051,Computer systems analysts,,**,**,30.1,62600,2.1,22.64,27.44,30.67,33.87,39.12,47080,57080,63790,70440,81370,
610,IL,1040,"Bloomington-Normal, IL MSA",15-1081,Network systems and data communications analysts,,40,6.4,26.57,55260,9.8,16.14,19.41,26.45,33.37,38.90,33570,40370,55010,69410,80920,
611,IL,1040,"Bloomington-Normal, IL MSA",19-3021,Market research analysts,,**,**,26.24,54590,4.4,16.67,20.1,24.45,30.21,44.73,34670,41810,50860,62830,93030,
612,IL,1400,"Champaign-Urbana, IL MSA",13-1111,Management analysts,,**,**,30.79,64040,5.4,15.06,19.23,25.28,37.04,54.23,31320,40010,52580,77040,112810,
613,IL,1400,"Champaign-Urbana, IL MSA",13-2041,Credit analysts,,40,11.0,21.4,44510,6.8,14.37,16.71,20.06,24.69,32.95,29890,34750,41730,51360,68530,
614,IL,1400,"Champaign-Urbana, IL MSA",13-2051,Financial analysts,,60,18.4,27.63,57470,12.8,10.29,17.67,24.34,36.07,47.29,21400,36750,50640,75020,98360,
615,IL,1400,"Champaign-Urbana, IL MSA",15-1051,Computer systems analysts,,360,34.9,26.02,54130,4.2,15.88,19.22,24.60,32.40,40.12,33020,39970,51160,67380,83450,
616,IL,1400,"Champaign-Urbana, IL MSA",15-1081,Network systems and data communications analysts,,60,29.2,27.5,57190,10.8,17.94,19.77,24.08,30.97,40.51,37320,41120,50090,64420,84270,
617,IL,1400,"Champaign-Urbana, IL MSA",19-3021,Market research analysts,,80,39.2,28.4,59070,14.4,14.08,16.7,27.10,37.83,45.08,29290,34730,56360,78690,93760,
618,IL,1600,"Chicago, IL PMSA",13-1111,Management analysts,,15950,12.7,38.82,80740,7.3,19.43,24.15,31.06,46.52,#,40420,50240,64600,96760,#,
619,IL,1600,"Chicago, IL PMSA",13-2031,Budget analysts,,1320,15.0,27.32,56820,2.8,16.51,21.31,25.48,30.41,39.79,34330,44330,53000,63240,82760,
620,IL,1600,"Chicago, IL PMSA",13-2041,Credit analysts,,2780,11.8,26.26,54610,3.3,14.38,17.09,22.04,29.36,41.40,29910,35540,45840,61060,86110,
621,IL,1600,"Chicago, IL PMSA",13-2051,Financial analysts,,9900,8.6,30.4,63220,7.7,14.59,19.43,26.20,35.51,48.39,30340,40410,54500,73860,100650,
622,IL,1600,"Chicago, IL PMSA",15-1051,Computer systems analysts,,19430,25.2,32.73,68070,1.9,19.87,25.29,31.76,39.65,49.76,41330,52600,66070,82480,103510,
623,IL,1600,"Chicago, IL PMSA",15-1081,Network systems and data communications analysts,,4970,8.1,30.67,63790,2.1,18.11,22.78,29.81,37.46,44.24,37670,47390,62000,77910,92010,
624,IL,1600,"Chicago, IL PMSA",15-2031,Operations research analysts,,1190,12.5,28.35,58970,3.4,14.97,19.9,26.94,35.03,43.19,31130,41400,56030,72860,89820,
625,IL,1600,"Chicago, IL PMSA",19-3021,Market research analysts,,6520,13.5,23.19,48230,5.6,9.93,14.26,20.71,30.53,40.93,20650,29650,43080,63500,85130,
626,IL,1600,"Chicago, IL PMSA",27-3020,"News analysts, reporters and correspondents",,1510,15.6,16.68,34700,6.6,8.2,10.52,13.47,19.91,29.69,17050,21880,28010,41420,61760,
627,IL,2040,"Decatur, IL MSA",13-1111,Management analysts,,110,35.3,23.86,49630,5.9,15.02,16.81,22.44,28.19,37.81,31250,34960,46670,58640,78650,
628,IL,2040,"Decatur, IL MSA",15-1051,Computer systems analysts,,**,**,34.05,70820,5.4,22.44,27.93,33.88,40.98,46.22,46670,58100,70460,85240,96140,
629,IL,3740,"Kankakee, IL PMSA",13-1111,Management analysts,,**,**,27.24,56650,10.8,12.73,20.88,24.60,36.42,42.04,26490,43440,51170,75750,87450,
630,IL,3740,"Kankakee, IL PMSA",19-3021,Market research analysts,,**,**,20.71,43090,12.6,8.87,10.07,12.20,31.60,43.49,18450,20940,25370,65740,90460,
631,IL,6120,"Peoria-Pekin, IL MSA",13-1111,Management analysts,,140,43.1,30.17,62760,5.8,16.96,24.13,30.28,34.27,40.53,35270,50190,62990,71290,84290,
632,IL,6120,"Peoria-Pekin, IL MSA",13-2031,Budget analysts,,90,12.0,43.4,90260,13.0,13.46,28.68,52.01,57.15,60.23,28010,59650,108180,118860,125270,
633,IL,6120,"Peoria-Pekin, IL MSA",13-2041,Credit analysts,,50,29.2,25.8,53650,3.8,19.31,23.04,25.63,28.39,33.02,40160,47920,53300,59060,68680,
634,IL,6120,"Peoria-Pekin, IL MSA",13-2051,Financial analysts,,60,28.2,33.07,68790,7.7,10.61,20.9,33.70,46.46,52.73,22060,43460,70090,96630,109680,
635,IL,6120,"Peoria-Pekin, IL MSA",15-1051,Computer systems analysts,,250,16.4,29.39,61130,3.9,21.09,23.75,27.54,33.89,42.10,43860,49410,57280,70500,87570,
636,IL,6120,"Peoria-Pekin, IL MSA",15-1081,Network systems and data communications analysts,,120,26.7,25.42,52880,5.2,16.19,19.97,25.05,31.49,38.24,33680,41530,52100,65490,79550,
637,IL,6120,"Peoria-Pekin, IL MSA",19-3021,Market research analysts,,80,16.9,22.82,47480,6.8,12.46,15.89,22.95,26.99,34.23,25910,33040,47740,56130,71190,
638,IL,6120,"Peoria-Pekin, IL MSA",27-3020,"News analysts, reporters and correspondents",,130,10.6,14.59,30340,4.9,7.53,9.77,12.52,21.22,25.74,15660,20320,26040,44130,53550,
639,IL,6880,"Rockford, IL MSA",13-1111,Management analysts,,190,26.6,25.92,53920,14.0,6.25,15.5,26.38,32.93,49.94,13010,32240,54860,68490,103880,
640,IL,6880,"Rockford, IL MSA",13-2031,Budget analysts,,30,46.9,29.58,61540,9.9,14.28,20.33,26.06,36.31,54.64,29700,42290,54210,75530,113650,
641,IL,6880,"Rockford, IL MSA",13-2041,Credit analysts,,**,**,21.47,44670,5.3,13.64,16.1,20.19,25.84,33.44,28380,33490,42000,53750,69560,
642,IL,6880,"Rockford, IL MSA",13-2051,Financial analysts,,50,35.9,22.17,46100,6.3,13.24,17.31,19.79,24.13,34.43,27550,36000,41160,50200,71610,
643,IL,6880,"Rockford, IL MSA",15-1051,Computer systems analysts,,120,14.0,27.41,57000,3.7,17.98,22.13,26.56,32.58,38.75,37400,46040,55240,67760,80610,
644,IL,6880,"Rockford, IL MSA",15-1081,Network systems and data communications analysts,,60,28.2,25.49,53020,4.3,14.77,17.63,24.93,31.37,38.31,30730,36680,51860,65240,79680,
645,IL,6880,"Rockford, IL MSA",19-3021,Market research analysts,,**,**,20.93,43540,4.9,9.26,10.32,17.35,30.39,40.76,19260,21460,36080,63210,84770,
646,IL,7880,"Springfield, IL MSA",13-1111,Management analysts,,220,10.5,24.87,51730,4.8,11.56,17.88,24.04,31.16,37.67,24040,37200,50010,64810,78350,
647,IL,7880,"Springfield, IL MSA",13-2031,Budget analysts,,80,21.2,19.32,40190,5.3,6.6,14.28,18.40,23.76,31.22,13740,29690,38280,49420,64940,
648,IL,7880,"Springfield, IL MSA",13-2051,Financial analysts,,110,16.3,25.56,53170,13.1,13.16,14.95,18.57,26.82,40.04,27360,31090,38620,55790,83280,
649,IL,7880,"Springfield, IL MSA",15-1051,Computer systems analysts,,1270,14.6,26.98,56120,3.8,18.45,21.69,28.07,32.14,34.54,38370,45110,58390,66850,71840,
