ID,AREA_NAME,City,Geography,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
46060,"Tucson, AZ","Tucson, AZ","Tucson, AZ ",13-2031,Budget Analysts,detailed,170.00,4.5,0.472,1.21,33.08,68800.00,3.8,22.99,26.63,32.34,39.29,46.15,"47,830","55,400",67280.00,"81,720","96,000",,
46060,"Tucson, AZ","Tucson, AZ","Tucson, AZ ",13-2051,Financial Analysts,detailed,600.00,5.8,1.665,0.83,36.89,76730.00,5.8,22.69,27.91,33.8,41.31,52.15,"47,190","58,050",70310.00,"85,930","108,480",,
46060,"Tucson, AZ","Tucson, AZ","Tucson, AZ ",15-1121,Computer Systems Analysts,detailed,1410.00,11.6,3.938,0.97,37.08,77130.00,2.8,23,28.35,35.48,44.58,54.58,"47,830","58,970",73790.00,"92,720","113,520",,
46060,"Tucson, AZ","Tucson, AZ","Tucson, AZ ",15-1122,Information Security Analysts,detailed,190.00,8.5,0.524,0.76,36.23,75360.00,3.9,25.38,28.91,35.48,43.41,48.98,"52,800","60,130",73790.00,"90,290","101,880",,
46060,"Tucson, AZ","Tucson, AZ","Tucson, AZ ",15-2031,Operations Research Analysts,detailed,270.00,13.2,0.742,0.95,35.83,74520.00,5.4,19.69,25.33,33.37,47.62,57.46,"40,960","52,690",69400.00,"99,050","119,520",,
46220,"Tuscaloosa, AL","Tuscaloosa, AL","Tuscaloosa, AL ",13-1111,Management Analysts,detailed,230.00,36,2.342,0.52,37.7,78410.00,3.4,23.46,27.29,33.51,44.97,58.41,"48,800","56,760",69690.00,"93,530","121,500",,
46220,"Tuscaloosa, AL","Tuscaloosa, AL","Tuscaloosa, AL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,150.00,12.2,1.548,0.39,26.07,54220.00,5,9.62,19,24.41,32.46,41.46,"20,010","39,520",50780.00,"67,520","86,240",,
46220,"Tuscaloosa, AL","Tuscaloosa, AL","Tuscaloosa, AL ",13-2031,Budget Analysts,detailed,0.00,**,**,**,33.93,70570.00,4.6,23.51,30.57,34.38,38.3,44.3,"48,900","63,580",71510.00,"79,650","92,140",,
46220,"Tuscaloosa, AL","Tuscaloosa, AL","Tuscaloosa, AL ",15-1121,Computer Systems Analysts,detailed,80.00,23.3,0.789,0.19,38.7,80490.00,6.5,24.96,31.01,38.13,45.65,53.6,"51,920","64,510",79310.00,"94,960","111,480",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",13-1111,Management Analysts,detailed,2040.00,5.3,4.414,0.97,37.26,77500.00,3.2,21.72,28.15,36.59,45.62,53.92,"45,190","58,560",76100.00,"94,880","112,150",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",13-1161,Market Research Analysts and Marketing Specialists,detailed,730.00,11.3,1.571,0.39,28.02,58280.00,3.3,16.18,20.25,26.12,34.95,43.25,"33,660","42,120",54330.00,"72,700","89,960",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",13-2031,Budget Analysts,detailed,240.00,5.7,0.518,1.33,37.57,78150.00,2.3,25.65,31.38,37.21,43.02,52.35,"53,340","65,270",77390.00,"89,470","108,900",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",13-2041,Credit Analysts,detailed,80.00,8.3,0.166,0.32,31.39,65300.00,4.1,18.68,21.97,27.99,36.78,47.5,"38,840","45,690",58230.00,"76,500","98,800",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",13-2051,Financial Analysts,detailed,360.00,17.5,0.789,0.39,34.8,72380.00,2.6,21.16,25.66,33.18,41.34,53.91,"44,000","53,380",69020.00,"85,980","112,130",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",15-1121,Computer Systems Analysts,detailed,980.00,10.5,2.12,0.52,38.86,80830.00,3.8,23.28,30.08,36.04,43.35,50.39,"48,420","62,570",74970.00,"90,170","104,800",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",15-1122,Information Security Analysts,detailed,200.00,16.7,0.432,0.63,39.22,81570.00,4.9,25.56,29.66,38.96,48.1,55.47,"53,170","61,700",81030.00,"100,040","115,380",,
46520,"Urban Honolulu, HI","Urban Honolulu, HI","Urban Honolulu, HI ",15-2031,Operations Research Analysts,detailed,300.00,6.3,0.656,0.84,33.94,70600.00,6.2,17.53,23.86,30.24,39.5,59.28,"36,450","49,630",62890.00,"82,160","123,310",,
46660,"Valdosta, GA","Valdosta, GA","Valdosta, GA ",13-1111,Management Analysts,detailed,50.00,31.1,0.96,0.21,35.28,73390.00,8.6,18.71,26.23,31.58,42.02,57.17,"38,920","54,560",65680.00,"87,400","118,910",,
46660,"Valdosta, GA","Valdosta, GA","Valdosta, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,50.00,11.6,1.004,0.25,24.86,51710.00,4.1,13.99,17.47,24.23,29.33,39.59,"29,100","36,340",50400.00,"61,000","82,350",,
46660,"Valdosta, GA","Valdosta, GA","Valdosta, GA ",15-1121,Computer Systems Analysts,detailed,0.00,**,**,**,33.78,70260.00,3.9,16.78,19.59,29.52,44.16,57.91,"34,900","40,750",61390.00,"91,860","120,450",,
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA","Vallejo-Fairfield, CA ",13-1111,Management Analysts,detailed,570.00,9.8,4.418,0.97,41.46,86240.00,4.7,25.04,29.26,37.19,49.38,63.89,"52,080","60,850",77360.00,"102,710","132,890",,
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA","Vallejo-Fairfield, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,250.00,16.6,1.924,0.48,31.39,65290.00,5.5,12.83,18.56,29.38,39.4,53.74,"26,680","38,610",61110.00,"81,940","111,780",,
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA","Vallejo-Fairfield, CA ",13-2031,Budget Analysts,detailed,50.00,12.5,0.354,0.91,40.69,84640.00,3.5,27.95,33.53,40.57,48.64,53.68,"58,130","69,750",84400.00,"101,160","111,650",,
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA","Vallejo-Fairfield, CA ",13-2051,Financial Analysts,detailed,100.00,34.1,0.778,0.39,51.75,107640.00,9.1,29.28,34.14,40.16,58.1,88.75,"60,910","71,010",83530.00,"120,850","184,600",,
46700,"Vallejo-Fairfield, CA","Vallejo-Fairfield, CA","Vallejo-Fairfield, CA ",15-1121,Computer Systems Analysts,detailed,390.00,16.6,2.992,0.74,44.67,92920.00,4.4,30.94,36.35,42.53,51.52,62.94,"64,360","75,620",88470.00,"107,160","130,920",,
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA","Visalia-Porterville, CA ",13-1111,Management Analysts,detailed,170.00,15.6,1.13,0.25,38.62,80320.00,7.6,22.64,26.78,34.96,45.07,51.05,"47,090","55,700",72710.00,"93,750","106,190",,
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA","Visalia-Porterville, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,150.00,20,1.027,0.26,27.03,56210.00,5.9,10.01,20.25,26.63,33.43,42.35,"20,820","42,110",55390.00,"69,540","88,090",,
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA","Visalia-Porterville, CA ",13-2031,Budget Analysts,detailed,80.00,19.4,0.525,1.35,30.88,64240.00,8.1,15.72,18.1,32.47,42.07,47.47,"32,690","37,640",67530.00,"87,500","98,730",,
47300,"Visalia-Porterville, CA","Visalia-Porterville, CA","Visalia-Porterville, CA ",15-1121,Computer Systems Analysts,detailed,90.00,30.6,0.636,0.16,42.42,88240.00,3.2,27.18,33.51,41.8,50.42,60.76,"56,540","69,710",86950.00,"104,880","126,390",,
47580,"Warner Robins, GA","Warner Robins, GA","Warner Robins, GA ",13-1111,Management Analysts,detailed,510.00,5.7,7.363,1.62,38.96,81030.00,5.1,27.47,31.49,36.41,42.1,48.71,"57,130","65,490",75740.00,"87,580","101,330",,
47580,"Warner Robins, GA","Warner Robins, GA","Warner Robins, GA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,50.00,15.2,0.757,0.19,31.32,65130.00,9.2,11.3,14.46,26.96,40.05,58.88,"23,490","30,080",56070.00,"83,300","122,480",,
47580,"Warner Robins, GA","Warner Robins, GA","Warner Robins, GA ",13-2051,Financial Analysts,detailed,40.00,41.1,0.626,0.31,38.58,80240.00,8.4,24.75,30.01,42.5,47.22,50.09,"51,480","62,410",88400.00,"98,220","104,180",,
47580,"Warner Robins, GA","Warner Robins, GA","Warner Robins, GA ",15-1121,Computer Systems Analysts,detailed,130.00,19,1.895,0.47,39.94,83070.00,12.2,26.05,28.72,34.12,43.37,82.99,"54,190","59,740",70960.00,"90,220","172,620",,
47580,"Warner Robins, GA","Warner Robins, GA","Warner Robins, GA ",15-1122,Information Security Analysts,detailed,80.00,6.2,1.19,1.73,39.5,82160.00,7.7,26.91,31.53,36.62,49.83,57.91,"55,980","65,590",76170.00,"103,640","120,460",,
47580,"Warner Robins, GA","Warner Robins, GA","Warner Robins, GA ",15-2031,Operations Research Analysts,detailed,80.00,46.9,1.187,1.53,36.2,75300.00,3.9,29.25,32.64,36.26,40.02,44.94,"60,830","67,890",75430.00,"83,240","93,480",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",13-1111,Management Analysts,detailed,53150.00,3.3,21.339,4.7,50.88,105830.00,1.8,29.34,37.75,47.98,58.75,76.28,"61,030","78,510",99790.00,"122,200","158,660",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",13-1161,Market Research Analysts and Marketing Specialists,detailed,16600.00,4.1,6.665,1.68,37.88,78790.00,1.6,19.34,24.37,34.66,48.67,63.06,"40,230","50,690",72100.00,"101,230","131,160",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",13-2031,Budget Analysts,detailed,4540.00,3.8,1.823,4.68,45.7,95060.00,1.3,30.87,37.29,45.77,52.36,59.84,"64,210","77,560",95200.00,"108,900","124,460",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",13-2041,Credit Analysts,detailed,1150.00,11.8,0.462,0.89,42.28,87940.00,3.8,22.93,31.48,39.69,53.2,65.79,"47,690","65,480",82550.00,"110,650","136,850",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",13-2051,Financial Analysts,detailed,9390.00,9.8,3.77,1.88,46.58,96890.00,2,28.13,34.42,43,54.27,69.69,"58,510","71,600",89440.00,"112,880","144,950",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",15-1121,Computer Systems Analysts,detailed,23700.00,6.1,9.516,2.35,49.39,102720.00,1.5,26.26,35.6,48.08,61.75,76.19,"54,610","74,050",100010.00,"128,440","158,480",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",15-1122,Information Security Analysts,detailed,10310.00,11.5,4.14,6,52.36,108920.00,2.4,31.78,39.76,50.86,65.19,76.63,"66,100","82,690",105790.00,"135,600","159,380",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",15-2031,Operations Research Analysts,detailed,6700.00,13,2.689,3.46,53.22,110690.00,1.7,28.84,40.14,54.22,66.32,77.06,"59,980","83,490",112770.00,"137,940","160,290",,
4790047894,"Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ","Washington-Arlington-Alexandria, DC-VA-MD-WV ",27-3021,Broadcast News Analysts,detailed,120.00,38.3,0.049,1.35,49.71,103390.00,9.2,15.23,20.99,35.36,62.42,#,"31,690","43,670",73540.00,"129,840",#,,
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA ",13-1111,Management Analysts,detailed,140.00,24.1,1.538,0.34,31.2,64900.00,6.1,20.06,22.29,27.33,37.64,46.96,"41,730","46,360",56840.00,"78,290","97,680",,
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,210.00,10.7,2.355,0.59,22.95,47740.00,5.7,11.92,15.92,19.7,28.15,39.75,"24,790","33,120",40980.00,"58,550","82,690",,
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA ",13-2051,Financial Analysts,detailed,60.00,20.4,0.643,0.32,34.32,71380.00,3.8,21.79,27.5,34.35,39.79,47.74,"45,330","57,200",71440.00,"82,770","99,300",,
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA ",15-1121,Computer Systems Analysts,detailed,230.00,18.8,2.625,0.65,36.31,75530.00,2.9,25.05,28.65,34.36,41.38,50.06,"52,110","59,580",71460.00,"86,080","104,120",,
47940,"Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA ",15-2031,Operations Research Analysts,detailed,50.00,3.2,0.603,0.78,38.95,81020.00,5,24.63,28.87,40.95,47.38,54.43,"51,230","60,040",85180.00,"98,550","113,220",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",13-1111,Management Analysts,detailed,3700.00,10.8,6.283,1.38,46.1,95880.00,6.8,17.11,26.22,38.83,56.62,88.14,"35,590","54,530",80760.00,"117,760","183,340",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",13-1161,Market Research Analysts and Marketing Specialists,detailed,2260.00,12.1,3.833,0.96,31.61,65740.00,3.2,15.97,22.68,29.19,38.32,53.33,"33,210","47,180",60710.00,"79,700","110,930",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",13-2031,Budget Analysts,detailed,200.00,9.4,0.344,0.88,31.9,66350.00,3.3,20.99,24.81,30.1,38.11,46.46,"43,670","51,600",62600.00,"79,270","96,630",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",13-2041,Credit Analysts,detailed,150.00,19.9,0.262,0.5,42.35,88080.00,7.8,24.86,29.04,37.55,52.78,73.04,"51,710","60,410",78100.00,"109,790","151,920",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",13-2051,Financial Analysts,detailed,750.00,11.7,1.269,0.63,38.97,81050.00,4.6,22.42,27.04,35.14,45.99,60.68,"46,640","56,240",73080.00,"95,670","126,220",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",15-1121,Computer Systems Analysts,detailed,930.00,19.1,1.585,0.39,42.1,87570.00,1.6,27.32,33.4,40.53,50.24,60.35,"56,830","69,460",84310.00,"104,510","125,520",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",15-1122,Information Security Analysts,detailed,250.00,14.9,0.423,0.61,35.25,73320.00,6.4,24.58,27.08,31.81,40.41,51.3,"51,130","56,320",66160.00,"84,050","106,710",,
3310048424,"West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ","West Palm Beach-Boca Raton-Delray Beach, FL ",15-2031,Operations Research Analysts,detailed,280.00,10.6,0.469,0.6,30.19,62790.00,3.4,17.86,21.58,29.87,36.48,43.69,"37,140","44,890",62120.00,"75,870","90,880",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",13-1111,Management Analysts,detailed,1920.00,7.8,5.53,1.22,41.19,85680.00,3.1,24.42,29.02,38.31,49.35,62.82,"50,790","60,350",79690.00,"102,640","130,660",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",13-1161,Market Research Analysts and Marketing Specialists,detailed,1790.00,4,5.147,1.29,38.72,80530.00,2.3,22.15,27.81,36.38,48.7,60.15,"46,070","57,830",75670.00,"101,300","125,110",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",13-2031,Budget Analysts,detailed,100.00,6.2,0.296,0.76,39.12,81370.00,2.3,26.81,31.55,38.1,46.21,50.57,"55,770","65,630",79250.00,"96,120","105,190",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",13-2041,Credit Analysts,detailed,1100.00,7.2,3.174,6.11,34.55,71870.00,8.6,16.16,20.74,27.87,40.29,62.03,"33,610","43,150",57970.00,"83,800","129,030",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",13-2051,Financial Analysts,detailed,3420.00,11.6,9.867,4.92,41.27,85840.00,3.6,24.22,27.47,34.66,51.3,70.16,"50,380","57,130",72090.00,"106,700","145,930",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",15-1121,Computer Systems Analysts,detailed,3410.00,9.5,9.82,2.42,45.76,95190.00,1.7,29.99,37,45.56,55.25,62.08,"62,380","76,960",94760.00,"114,920","129,130",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",15-1122,Information Security Analysts,detailed,450.00,8.1,1.308,1.9,49.19,102310.00,1.8,31.45,38.48,48.86,58.89,69.38,"65,410","80,050",101630.00,"122,490","144,310",,
37980,"Wilmington, DE-MD-NJ ","Wilmington, DE-MD-NJ ","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",15-2031,Operations Research Analysts,detailed,850.00,8.3,2.437,3.13,44.23,92010.00,2,25.8,34.68,44.16,54.05,62.16,"53,670","72,130",91850.00,"112,420","129,290",,
49700,"Yuba City, CA","Yuba City, CA","Yuba City, CA ",13-1111,Management Analysts,detailed,160.00,6.7,3.99,0.88,34.4,71550.00,2.9,25.6,29.41,33.51,38.4,45.34,"53,250","61,170",69690.00,"79,870","94,310",,
49700,"Yuba City, CA","Yuba City, CA","Yuba City, CA ",13-1161,Market Research Analysts and Marketing Specialists,detailed,70.00,45.6,1.853,0.47,25.85,53770.00,3.8,16.06,17.95,26.87,31.62,37.11,"33,410","37,340",55890.00,"65,770","77,180",,
49700,"Yuba City, CA","Yuba City, CA","Yuba City, CA ",13-2031,Budget Analysts,detailed,30.00,29.1,0.823,2.11,33.41,69490.00,8.8,25.25,27.76,30.69,36.64,44.4,"52,520","57,740",63840.00,"76,220","92,350",,
49700,"Yuba City, CA","Yuba City, CA","Yuba City, CA ",15-1121,Computer Systems Analysts,detailed,70.00,16.8,1.689,0.42,*,0.00,*,*,*,*,*,*,*,*,0.00,*,*,,
49740,"Yuma, AZ","Yuma, AZ","Yuma, AZ ",13-1111,Management Analysts,detailed,80.00,13.1,1.273,0.28,35.35,73520.00,7.3,20.44,26.42,35.28,44.38,52.19,"42,520","54,960",73380.00,"92,320","108,550",,
49740,"Yuma, AZ","Yuma, AZ","Yuma, AZ ",13-1161,Market Research Analysts and Marketing Specialists,detailed,50.00,24.1,0.792,0.2,26.55,55230.00,9.1,15.54,17.91,21.99,34.59,45.39,"32,330","37,250",45730.00,"71,940","94,410",,
49740,"Yuma, AZ","Yuma, AZ","Yuma, AZ ",13-2051,Financial Analysts,detailed,0.00,**,**,**,30.38,63200.00,7.4,19.17,22.3,26.99,37.26,49.13,"39,880","46,380",56130.00,"77,500","102,200",,
49740,"Yuma, AZ","Yuma, AZ","Yuma, AZ ",15-1121,Computer Systems Analysts,detailed,110.00,48,1.801,0.44,39.82,82820.00,4,23.98,30.06,38.57,48.81,59.05,"49,880","62,530",80220.00,"101,530","122,830",,
49740,"Yuma, AZ","Yuma, AZ","Yuma, AZ ",15-2031,Operations Research Analysts,detailed,40.00,28.1,0.581,0.75,38.7,80500.00,10.7,17.02,24.89,36.29,48.91,56.62,"35,400","51,770",75480.00,"101,720","117,760",,
